Date,Title,Url,Account Type,Author,Full Name,Full Text,X Author ID,X Verified,DateTime,original_text,day,gpt-4.1-mini_stance,Topic
12/18/2024 2:11,"@memeticsisyphus It’s insane really 

I take solace in the fact it doesn’t fucking matter what they think at the end of the day.  Kyle was released & Luigi will be spending eternity behind bars",http://twitter.com/DKD2421/statuses/1869203698649649403,individual,DKD2421,DKD2421 (P),"@memeticsisyphus It’s insane really 

I take solace in the fact it doesn’t fucking matter what they think at the end of the day. Kyle was released & Luigi will be spending eternity behind bars",9.30979e+17,True,12/18/2024 2:11,"It’s insane really 

I take solace in the fact it doesn’t fucking matter what they think at the end of the day. Kyle was released & Luigi will be spending eternity behind bars",12/18/2024,-1,2
12/18/2024 1:03,"@ceebee301 @SenWarren @linakhanFTC She better be careful because she COULD PUSH SOMEONE who is twisted like LUIGI, and apparently be totally RESPONSIBLE FOR SOMEONE ELSE TO GET RID OF HER.. and she’s definitely pushed people too far.. so ALL BETS ARE OFF NOW! She is EVIL and DESPICABLE justifying a murder!",http://twitter.com/enigma023/statuses/1869186798980858189,individual,enigma023,enigma023 (kim b),"@ceebee301 @SenWarren @linakhanFTC She better be careful because she COULD PUSH SOMEONE who is twisted like LUIGI, and apparently be totally RESPONSIBLE FOR SOMEONE ELSE TO GET RID OF HER.. and she’s definitely pushed people too far.. so ALL BETS ARE OFF NOW! She is EVIL and DESPICABLE justifying a murder!",178944661.0,False,12/18/2024 1:03,"She better be careful because she COULD PUSH SOMEONE who is twisted like LUIGI, and apparently be totally RESPONSIBLE FOR SOMEONE ELSE TO GET RID OF HER.. and she’s definitely pushed people too far.. so ALL BETS ARE OFF NOW! She is EVIL and DESPICABLE justifying a murder!",12/18/2024,-1,2
12/17/2024 21:46,@CNN Luigi Twists the narrative and decided to shoot someone in the back when he could have done so much good with the opportunities he has been given. He’s deluded and NOT A HERO and people are INSANE NOW! The world is going backwards!,http://twitter.com/enigma023/statuses/1869137034297893015,individual,enigma023,enigma023 (kim b),@CNN Luigi Twists the narrative and decided to shoot someone in the back when he could have done so much good with the opportunities he has been given. He’s deluded and NOT A HERO and people are INSANE NOW! The world is going backwards!,178944661.0,False,12/17/2024 21:46,Luigi Twists the narrative and decided to shoot someone in the back when he could have done so much good with the opportunities he has been given. He’s deluded and NOT A HERO and people are INSANE NOW! The world is going backwards!,12/17/2024,-1,4
12/17/2024 21:06,I hate this acc bcz every time it pops up on my tml I have to find that damn fuck Luigi. I'm obsessed,http://twitter.com/DOTTOMIKU/statuses/1869126960947081275,individual,DOTTOMIKU,DOTTOMIKU (Molly),I hate this acc bcz every time it pops up on my tml I have to find that damn fuck Luigi. I'm obsessed,1.86872e+18,False,12/17/2024 21:06,I hate this acc bcz every time it pops up on my tml I have to find that damn fuck Luigi. I'm obsessed,12/17/2024,-1,3
12/17/2024 17:34,"Luigi Mangolin looks innocent, but psychopaths do too. Don’t be fooled by charm. Some of the worst criminals hide behind the nicest faces. STOP ROMANTICISING MONSTERS! https://t.co/mdVdeCuGHp",http://twitter.com/antiheroforx/statuses/1869073785795834019,individual,antiheroforx,antiheroforx (imantihero),"Luigi Mangolin looks innocent, but psychopaths do too. Don’t be fooled by charm. Some of the worst criminals hide behind the nicest faces. STOP ROMANTICISING MONSTERS! https://t.co/mdVdeCuGHp",1.86907e+18,False,12/17/2024 17:34,"Luigi Mangolin looks innocent, but psychopaths do too. Don’t be fooled by charm. Some of the worst criminals hide behind the nicest faces. STOP ROMANTICISING MONSTERS!",12/17/2024,-1,7
12/17/2024 17:17,"@MysteryGrove How I see Luigi: 

Loses ability to have sex: Thrill is gone 

Decides to become a vigilante after reading Unibomber manifesto: Thrill is back",http://twitter.com/_MateoCocinero/statuses/1869069361597780172,individual,_MateoCocinero,_MateoCocinero (Mateo Cocinero),"@MysteryGrove How I see Luigi: 

Loses ability to have sex: Thrill is gone 

Decides to become a vigilante after reading Unibomber manifesto: Thrill is back",1.64143e+18,False,12/17/2024 17:17,"How I see Luigi: 

Loses ability to have sex: Thrill is gone 

Decides to become a vigilante after reading Unibomber manifesto: Thrill is back",12/17/2024,-1,4
12/17/2024 17:16,@PeterSchiff Luigi is getting rich guy justice,http://twitter.com/kurtgx/statuses/1869069048400769092,individual,kurtgx,kurtgx (Kurt),@PeterSchiff Luigi is getting rich guy justice,2235420361.0,True,12/17/2024 17:16,Luigi is getting rich guy justice,12/17/2024,-1,4
12/17/2024 14:31,"RT @DaRay38 @ArtCandee Tell me your stance on these. We don't have a gun problem. We have a mental illness problem. Also, you fcks are praising Luigi. You can't have it both ways. Go take your hormones for your transition https://t.co/CpEMl128i6",http://twitter.com/Pandademus/statuses/1869027739271090487,individual,Pandademus,Pandademus (Pandastheory),"RT @DaRay38 @ArtCandee Tell me your stance on these. We don't have a gun problem. We have a mental illness problem. Also, you fcks are praising Luigi. You can't have it both ways. Go take your hormones for your transition https://t.co/CpEMl128i6",1.6973e+18,False,12/17/2024 14:31,"Tell me your stance on these. We don't have a gun problem. We have a mental illness problem. Also, you fcks are praising Luigi. You can't have it both ways. Go take your hormones for your transition",12/17/2024,-1,2
12/17/2024 14:29,"@michaelharriot “Despite his well-formed abdominal muscles, Mangione is not the Nat Turner of Jason Bournes. He is just a privileged rich kid who used violence to settle a personal score.”

Personal sxore? He wasn’t even insured by United.",http://twitter.com/ghostofhypotia/statuses/1869027037614428510,individual,ghostofhypotia,ghostofhypotia (JCallas),"@michaelharriot “Despite his well-formed abdominal muscles, Mangione is not the Nat Turner of Jason Bournes. He is just a privileged rich kid who used violence to settle a personal score.”

Personal sxore? He wasn’t even insured by United.",240882716.0,False,12/17/2024 14:29,"“Despite his well-formed abdominal muscles, Mangione is not the Nat Turner of Jason Bournes. He is just a privileged rich kid who used violence to settle a personal score.”

Personal sxore? He wasn’t even insured by United.",12/17/2024,-1,1
12/17/2024 14:25,"@RealLuigikid Well, with Luigi, no wonder!",http://twitter.com/TheGaudiman/statuses/1869026250368618931,individual,TheGaudiman,TheGaudiman (Gaudimann (The Rowdy with the Mordsgaudi!)),"@RealLuigikid Well, with Luigi, no wonder!",2155325832.0,False,12/17/2024 14:25,"Well, with Luigi, no wonder!",12/17/2024,-1,3
12/17/2024 13:07,@DawnsSinged You’re like those women simping for mangione I thought you were better than that,http://twitter.com/4KTclickfast/statuses/1869006463320179147,individual,4KTclickfast,4KTclickfast (CLICKFXST 🇹🇭),@DawnsSinged You’re like those women simping for mangione I thought you were better than that,1.189e+18,False,12/17/2024 13:07,You’re like those women simping for mangione I thought you were better than that,12/17/2024,-1,5
12/17/2024 11:18,@BuzzingPop One of these criminals should be jail and the other is Luigi.,http://twitter.com/ButtHngry/statuses/1868979011470446608,individual,ButtHngry,ButtHngry (Hngry-Butt),@BuzzingPop One of these criminals should be jail and the other is Luigi.,1.39519e+18,False,12/17/2024 11:18,One of these criminals should be jail and the other is Luigi.,12/17/2024,-1,2
12/17/2024 4:33,"@Thankgodformeee If no one does the Luigi Mangione's to some @prizepick CEO, @nbastats manager or Even a player/couch this will go on and on and on",http://twitter.com/jaXXXtell_her/statuses/1868877050460995738,individual,jaXXXtell_her,jaXXXtell_her (Jackson),"@Thankgodformeee If no one does the Luigi Mangione's to some @prizepick CEO, @nbastats manager or Even a player/couch this will go on and on and on",1.76732e+18,False,12/17/2024 4:33,"If no one does the Luigi Mangione's to some  CEO,  manager or Even a player/couch this will go on and on and on",12/17/2024,-1,0
12/17/2024 4:05,"@AJentleson Stop whining about the CEO already. Luigi will pay, and I'm not shedding a tear.
Btw, he would have sent you to your death with no qualms whatsoever.",http://twitter.com/MCinAlgarrobos/statuses/1868870046782832877,individual,MCinAlgarrobos,MCinAlgarrobos (Mark In Algarrobos),"@AJentleson Stop whining about the CEO already. Luigi will pay, and I'm not shedding a tear.
Btw, he would have sent you to your death with no qualms whatsoever.",1.36103e+18,False,12/17/2024 4:05,"Stop whining about the CEO already. Luigi will pay, and I'm not shedding a tear.
Btw, he would have sent you to your death with no qualms whatsoever.",12/17/2024,-1,4
12/17/2024 1:56,@nanewtech Luigi went crazy driving,http://twitter.com/LuigiAiden/statuses/1868837714889757104,individual,LuigiAiden,LuigiAiden (LuigiAiden),@nanewtech Luigi went crazy driving,1.47957e+18,False,12/17/2024 1:56,Luigi went crazy driving,12/17/2024,-1,3
12/16/2024 23:48,@JoeyMannarinoUS Luigi had a 3d printed gun you soggy fart,http://twitter.com/DeathlyAcorn/statuses/1868805524093124955,individual,DeathlyAcorn,DeathlyAcorn (Derek Pakora),@JoeyMannarinoUS Luigi had a 3d printed gun you soggy fart,1.62242e+18,False,12/16/2024 23:48,Luigi had a 3d printed gun you soggy fart,12/16/2024,-1,3
12/16/2024 23:00,RT @HillWithView @libsoftiktok Why didn’t he make this statement after Luigi shot Brian Thompson?,http://twitter.com/davearnold1985/statuses/1868793260665344040,individual,davearnold1985,davearnold1985 (Dave Arnold),RT @HillWithView @libsoftiktok Why didn’t he make this statement after Luigi shot Brian Thompson?,1.79229e+18,False,12/16/2024 23:00,Why didn’t he make this statement after Luigi shot Brian Thompson?,12/16/2024,-1,2
12/16/2024 22:34,"@Breaking911 @VetBruce Odd how there was no call after Luigi killed the CEO…
🤷",http://twitter.com/HardKnuckleHead/statuses/1868786735653831072,individual,HardKnuckleHead,HardKnuckleHead (junkman),"@Breaking911 @VetBruce Odd how there was no call after Luigi killed the CEO…
🤷",1.58671e+18,True,12/16/2024 22:34,"Odd how there was no call after Luigi killed the CEO…
🤷",12/16/2024,-1,4
12/16/2024 21:57,"@Car7190015 👀I seen animals die, it's the natural part of nature. 
Luigi Mangione did more killing that CEO then any Hunter does needlessly killing deer for sport.
Sit out in the woods, you don't need to have tiny pp syndrome and want to kill the nature your in!🤮",http://twitter.com/RobinDroxx/statuses/1868777439712997834,individual,RobinDroxx,RobinDroxx (𝕽𝖎𝖇𝖇𝖔𝖓 𝕯𝖗𝖔𝖝𝖝🎀🦊),"@Car7190015 👀I seen animals die, it's the natural part of nature. 
Luigi Mangione did more killing that CEO then any Hunter does needlessly killing deer for sport.
Sit out in the woods, you don't need to have tiny pp syndrome and want to kill the nature your in!🤮",182051641.0,False,12/16/2024 21:57,"👀I seen animals die, it's the natural part of nature. 
Luigi Mangione did more killing that CEO then any Hunter does needlessly killing deer for sport.
Sit out in the woods, you don't need to have tiny pp syndrome and want to kill the nature your in!🤮",12/16/2024,-1,0
12/16/2024 21:52,"RT @OpenSourceZone Donald Trump On Luigi Mangione:

“How people can like this guy…that’s a sickness” https://t.co/ic7HJdBWSW",http://twitter.com/ReneJ03683578/statuses/1868776151755395547,individual,ReneJ03683578,ReneJ03683578 (Resterspeed6522),"RT @OpenSourceZone Donald Trump On Luigi Mangione:

“How people can like this guy…that’s a sickness” https://t.co/ic7HJdBWSW",1.22013e+18,False,12/16/2024 21:52,"Donald Trump On Luigi Mangione:

“How people can like this guy…that’s a sickness”",12/16/2024,-1,1
12/16/2024 20:54,@TBranin @The_puirox @_LSDon @hatescapitalism I love how much I can upset the left they always need to be reminded what they are and that those who worship luigi are the same people who worship dahmer or Bundy,http://twitter.com/ZZCOOL/statuses/1868761560484921543,individual,ZZCOOL,ZZCOOL (taltigolt),@TBranin @The_puirox @_LSDon @hatescapitalism I love how much I can upset the left they always need to be reminded what they are and that those who worship luigi are the same people who worship dahmer or Bundy,17765953.0,True,12/16/2024 20:54,I love how much I can upset the left they always need to be reminded what they are and that those who worship luigi are the same people who worship dahmer or Bundy,12/16/2024,-1,4
12/16/2024 20:14,@ArtCandee Now you have a problem with guns yet you were praising Luigi as a heron last week for shooting the CEO,http://twitter.com/Moova_zn/statuses/1868751517056163974,individual,Moova_zn,Moova_zn (thewezzo87),@ArtCandee Now you have a problem with guns yet you were praising Luigi as a heron last week for shooting the CEO,220597859.0,False,12/16/2024 20:14,Now you have a problem with guns yet you were praising Luigi as a heron last week for shooting the CEO,12/16/2024,-1,2
12/16/2024 20:08,"‘Sometimes drug dealers get shot’ – Chris Rock on UnitedHealthcare CEO killing

RT https://t.co/WshNq0G5eO",http://twitter.com/musthafaaa/statuses/1868750149331435627,individual,musthafaaa,musthafaaa (Moh Musthafa Hussain),"‘Sometimes drug dealers get shot’ – Chris Rock on UnitedHealthcare CEO killing

RT https://t.co/WshNq0G5eO",235255071.0,False,12/16/2024 20:08,"‘Sometimes drug dealers get shot’ – Chris Rock on UnitedHealthcare CEO killing

RT",12/16/2024,-1,9
12/16/2024 20:00,"RT @FoxNews 'SICKNESS': Trump goes off on those with an ""appetite"" for elite cold-blooded killer suspect, torching liberals' viral support of Luigi Mangione and saying, ""I don't get it."" https://t.co/6ATd5SlgFv https://t.co/UK7Exn0WDT",http://twitter.com/maga_news_3io/statuses/1868748023238652223,organisational,maga_news_3io,maga_news_3io (MAGA News on X),"RT @FoxNews 'SICKNESS': Trump goes off on those with an ""appetite"" for elite cold-blooded killer suspect, torching liberals' viral support of Luigi Mangione and saying, ""I don't get it."" https://t.co/6ATd5SlgFv https://t.co/UK7Exn0WDT",1.84194e+18,False,12/16/2024 20:00,"SICKNESS': Trump goes off on those with an ""appetite"" for elite cold-blooded killer suspect, torching liberals' viral support of Luigi Mangione and saying, ""I don't get it.""",12/16/2024,-1,1
12/16/2024 19:38,"RT @BuzzingPop Donald Trump slams those who support Luigi Mangione following his arrest:

“That’s a sickness…There seems to be an appetite for him — I don’t get it.” https://t.co/KYaze2O9Pc",http://twitter.com/longliveava/statuses/1868742486249947190,individual,longliveava,longliveava (A),"RT @BuzzingPop Donald Trump slams those who support Luigi Mangione following his arrest:

“That’s a sickness…There seems to be an appetite for him — I don’t get it.” https://t.co/KYaze2O9Pc",1.73431e+18,False,12/16/2024 19:38,"Donald Trump slams those who support Luigi Mangione following his arrest:

“That’s a sickness…There seems to be an appetite for him — I don’t get it.”",12/16/2024,-1,1
12/16/2024 19:23,"@mmpadellan You never mentioned ""It's the guns"" after Luigi fired his gun.

You're a shill.",http://twitter.com/RonDuncan7/statuses/1868738702094332187,individual,RonDuncan7,RonDuncan7 (Ron Duncan ✝️),"@mmpadellan You never mentioned ""It's the guns"" after Luigi fired his gun.

You're a shill.",561599553.0,True,12/16/2024 19:23,"You never mentioned ""It's the guns"" after Luigi fired his gun.

You're a shill.",12/16/2024,-1,2
12/16/2024 19:00,Disney-themed DJ concert featured images of UnitedHealthcare CEO murderer Luigi Mangione https://t.co/3ma9B6pL9D,http://twitter.com/DenisDvezine/statuses/1868733054623379618,individual,DenisDvezine,DenisDvezine (Denis Vézina),Disney-themed DJ concert featured images of UnitedHealthcare CEO murderer Luigi Mangione https://t.co/3ma9B6pL9D,2240774123.0,True,12/16/2024 19:00,Disney-themed DJ concert featured images of UnitedHealthcare CEO murderer Luigi Mangione,12/16/2024,-1,9
12/16/2024 18:51,This argument sucks ass because if Luigi stabbed that animal we would still be cheering.,http://twitter.com/shatugi/statuses/1868730755574362170,individual,shatugi,shatugi (Shatugi),This argument sucks ass because if Luigi stabbed that animal we would still be cheering.,1.3646e+18,False,12/16/2024 18:51,This argument sucks ass because if Luigi stabbed that animal we would still be cheering.,12/16/2024,-1,2
12/16/2024 17:32,@_LSDon @hatescapitalism of course self defense is justified as it's a no choice act luigi had a choice he is just as bad as dahmer or Bundy he wasn't threatened he simply made a decision,http://twitter.com/ZZCOOL/statuses/1868710929715835262,individual,ZZCOOL,ZZCOOL (taltigolt),@_LSDon @hatescapitalism of course self defense is justified as it's a no choice act luigi had a choice he is just as bad as dahmer or Bundy he wasn't threatened he simply made a decision,17765953.0,True,12/16/2024 17:32,of course self defense is justified as it's a no choice act luigi had a choice he is just as bad as dahmer or Bundy he wasn't threatened he simply made a decision,12/16/2024,-1,2
12/16/2024 17:09,You know how they dug up Cromwell and beheaded him? I think Brian Thompson might be a good candidate,http://twitter.com/keewa/statuses/1868705123498967086,individual,keewa,keewa (keewa 🇵🇸),You know how they dug up Cromwell and beheaded him? I think Brian Thompson might be a good candidate,27053333.0,False,12/16/2024 17:09,You know how they dug up Cromwell and beheaded him? I think Brian Thompson might be a good candidate,12/16/2024,-1,6
12/16/2024 14:23,Luigi hates women lol,http://twitter.com/nnnnnnxox/statuses/1868663124821524978,individual,nnnnnnxox,nnnnnnxox (🇵🇸),Luigi hates women lol,8.89544e+17,False,12/16/2024 14:23,Luigi hates women lol,12/16/2024,-1,3
12/16/2024 11:06,Sai do fake CEO do unitedhealthcare,http://twitter.com/SpikeZweig/statuses/1868613692172161314,individual,SpikeZweig,SpikeZweig (Seguro de Cu),Sai do fake CEO do unitedhealthcare,1.19531e+18,False,12/16/2024 11:06,Sai do fake CEO do unitedhealthcare,12/16/2024,-1,9
12/16/2024 9:11,"Mangione is not the only evil psycho out there.
Each and everyone of the donors to this sick fund should be in a secure mental health facility. https://t.co/f7gAj3rOlK",http://twitter.com/KeillerDon/statuses/1868584765437452760,individual,KeillerDon,KeillerDon (DonKeiller),"Mangione is not the only evil psycho out there.
Each and everyone of the donors to this sick fund should be in a secure mental health facility. https://t.co/f7gAj3rOlK",1.08195e+18,False,12/16/2024 9:11,"Mangione is not the only evil psycho out there.
Each and everyone of the donors to this sick fund should be in a secure mental health facility.",12/16/2024,-1,5
12/16/2024 6:27,"RT @TshweuMoleme Chris Rock: [Luigi Mangione] killed a man with a family, with kids. I have real condolences for the (United)Healthcare CEO. This is a real person… But… you know, sometimes drug dealers get shot. https://t.co/b0D1OElJlD",http://twitter.com/Siyabon02186392/statuses/1868543426083623026,individual,Siyabon02186392,Siyabon02186392 (Siyabonga),"RT @TshweuMoleme Chris Rock: [Luigi Mangione] killed a man with a family, with kids. I have real condolences for the (United)Healthcare CEO. This is a real person… But… you know, sometimes drug dealers get shot. https://t.co/b0D1OElJlD",1.79763e+18,False,12/16/2024 6:27,"Chris Rock: [Luigi Mangione] killed a man with a family, with kids. I have real condolences for the (United)Healthcare CEO. This is a real person… But… you know, sometimes drug dealers get shot.",12/16/2024,-1,1
12/16/2024 4:46,@ChrisMurphyCT I feel just awful for Brian Thompson’s family. These morally bankrupt takes are spitting in their faces and compounding their trauma. Imagine how your children would feel in such terrible circumstances.,http://twitter.com/AnneHerzberg14/statuses/1868517995053531302,individual,AnneHerzberg14,AnneHerzberg14 (Anne Herzberg),@ChrisMurphyCT I feel just awful for Brian Thompson’s family. These morally bankrupt takes are spitting in their faces and compounding their trauma. Imagine how your children would feel in such terrible circumstances.,1.13869e+18,True,12/16/2024 4:46,I feel just awful for Brian Thompson’s family. These morally bankrupt takes are spitting in their faces and compounding their trauma. Imagine how your children would feel in such terrible circumstances.,12/16/2024,-1,6
12/16/2024 4:00,"Luigi Mangione can kiss his of days of joy and bliss goodbye after he stupidly plotted to shoot a man in the back and kill him.  Mangione won't be skateboarding anytime soon in prison, after getting a life sentence for murder.  F--k him!",http://twitter.com/AfroditeTO/statuses/1868506409786339381,individual,AfroditeTO,AfroditeTO (Afrodite),"Luigi Mangione can kiss his of days of joy and bliss goodbye after he stupidly plotted to shoot a man in the back and kill him. Mangione won't be skateboarding anytime soon in prison, after getting a life sentence for murder. F--k him!",1.68725e+18,False,12/16/2024 4:00,"Luigi Mangione can kiss his of days of joy and bliss goodbye after he stupidly plotted to shoot a man in the back and kill him. Mangione won't be skateboarding anytime soon in prison, after getting a life sentence for murder. F--k him!",12/16/2024,-1,0
12/16/2024 3:31,"Earth to the undocumented: American citizens love raping (shout out to Donny), shooting their own (refer to Luigi Magione) for that reason you will not be deported. #USA has a poor record stopping domestic terror. Heck, blonde Christian Charles Whitman massacred students in '66.",http://twitter.com/HHK_Global/statuses/1868499085822722370,individual,HHK_Global,HHK_Global (HH Kharadjian 🇦🇺🇦🇲🇺🇲),"Earth to the undocumented: American citizens love raping (shout out to Donny), shooting their own (refer to Luigi Magione) for that reason you will not be deported. #USA has a poor record stopping domestic terror. Heck, blonde Christian Charles Whitman massacred students in '66.",7.57601e+17,False,12/16/2024 3:31,"Earth to the undocumented: American citizens love raping (shout out to Donny), shooting their own (refer to Luigi Magione) for that reason you will not be deported. #USA has a poor record stopping domestic terror. Heck, blonde Christian Charles Whitman massacred students in '66.",12/16/2024,-1,8
12/16/2024 2:33,Luigi shouldn't be in prison but if he is he should be getting the goodfellas treatment,http://twitter.com/DavidMachineGun/statuses/1868484460804809047,individual,DavidMachineGun,DavidMachineGun (david),Luigi shouldn't be in prison but if he is he should be getting the goodfellas treatment,14926502.0,False,12/16/2024 2:33,Luigi shouldn't be in prison but if he is he should be getting the goodfellas treatment,12/16/2024,-1,2
12/16/2024 0:54,RT @NickAdamsinUSA The defense of Luigi Mangione's terrorism is disgusting and a new low for the radical left. https://t.co/x14bnYfglk,http://twitter.com/daddy_cwell2019/statuses/1868459577219449059,organisational,daddy_cwell2019,daddy_cwell2019 (🇳🇬God Help Me. Amen🙏🤴🥇🏆💯🇳🇬),RT @NickAdamsinUSA The defense of Luigi Mangione's terrorism is disgusting and a new low for the radical left. https://t.co/x14bnYfglk,361299964.0,False,12/16/2024 0:54,The defense of Luigi Mangione's terrorism is disgusting and a new low for the radical left.,12/16/2024,-1,1
12/15/2024 19:02,"@Cartoon_Cynic @LizLamb44385395 @DanScavino @realDonaldTrump @JDVance “So murdering Jordan Neely is the right thing???”

Seconds later

Leftists: “Yes, murdering Brian Thompson is the right thing”

incel moron",http://twitter.com/Destr0yAllNazis/statuses/1868370944219083111,individual,Destr0yAllNazis,Destr0yAllNazis (Spectre Of Chaos),"@Cartoon_Cynic @LizLamb44385395 @DanScavino @realDonaldTrump @JDVance “So murdering Jordan Neely is the right thing???”

Seconds later

Leftists: “Yes, murdering Brian Thompson is the right thing”

incel moron",1.68858e+18,False,12/15/2024 19:02,"“So murdering Jordan Neely is the right thing???”

Seconds later

Leftists: “Yes, murdering Brian Thompson is the right thing”

incel moron",12/15/2024,-1,6
12/15/2024 15:09,"A dry, sour-mouthed little concession to the “almost obvious” consequences of killing the peasants  https://t.co/xHXs7IlA2F",http://twitter.com/ShannonGMorley/statuses/1868312368041853407,individual,ShannonGMorley,ShannonGMorley (Shannon Morley),"A dry, sour-mouthed little concession to the “almost obvious” consequences of killing the peasants https://t.co/xHXs7IlA2F",207737610.0,False,12/15/2024 15:09,"A dry, sour-mouthed little concession to the “almost obvious” consequences of killing the peasants",12/15/2024,-1,8
12/15/2024 10:06,"@jeremykauffman I guess that CEO wasn't violent enough for Luigi to meet the Pres, huh.",http://twitter.com/Daedalus2199/statuses/1868236231383073250,individual,Daedalus2199,Daedalus2199 (Tachibana Murasaki),"@jeremykauffman I guess that CEO wasn't violent enough for Luigi to meet the Pres, huh.",1.02538e+18,False,12/15/2024 10:06,"I guess that CEO wasn't violent enough for Luigi to meet the Pres, huh.",12/15/2024,-1,4
12/15/2024 4:39,"@JamesFLoveIV So luigi travel across many states line is okay?

Kyle travel 15 minutes drive to neighborhood he grew up to defend it from looters
He shots in self defense to 3 rioters who chase after him trying to harm him.

Luigi travel thousands of miles
To kill a guy

DEM❤️criminals",http://twitter.com/frans070707/statuses/1868154008281768325,individual,frans070707,frans070707 (Tirebiter),"@JamesFLoveIV So luigi travel across many states line is okay?

Kyle travel 15 minutes drive to neighborhood he grew up to defend it from looters
He shots in self defense to 3 rioters who chase after him trying to harm him.

Luigi travel thousands of miles
To kill a guy

DEM❤️criminals",1.29524e+18,False,12/15/2024 4:39,"So luigi travel across many states line is okay?

Kyle travel 15 minutes drive to neighborhood he grew up to defend it from looters
He shots in self defense to 3 rioters who chase after him trying to harm him.

Luigi travel thousands of miles
To kill a guy

DEM❤️criminals",12/15/2024,-1,2
12/15/2024 1:24,"RT @NYDailyNews RICH, EDUCATED & DEADLY
Accused CEO killer's privileged life helped fuel belief he could get away with murder: experts https://t.co/Wfh8PHxft0 https://t.co/dC9o6PZdRz",http://twitter.com/hiltonholloway/statuses/1868104766175482136,individual,hiltonholloway,hiltonholloway (Hilton Holloway),"RT @NYDailyNews RICH, EDUCATED & DEADLY
Accused CEO killer's privileged life helped fuel belief he could get away with murder: experts https://t.co/Wfh8PHxft0 https://t.co/dC9o6PZdRz",140928235.0,False,12/15/2024 1:24,"RICH, EDUCATED & DEADLY
Accused CEO killer's privileged life helped fuel belief he could get away with murder: experts",12/15/2024,-1,6
12/15/2024 0:56,"@PhreakDawg Correct, that why no one has sympathy for Rosembaugh or Luigi. Rosembaugh was looking for trouble, he was desperate to molest another minor.",http://twitter.com/Demahn13/statuses/1868097882156585110,individual,Demahn13,Demahn13 (Demahn),"@PhreakDawg Correct, that why no one has sympathy for Rosembaugh or Luigi. Rosembaugh was looking for trouble, he was desperate to molest another minor.",1.50216e+18,False,12/15/2024 0:56,"Correct, that why no one has sympathy for Rosembaugh or Luigi. Rosembaugh was looking for trouble, he was desperate to molest another minor.",12/15/2024,-1,2
12/15/2024 0:55,"@JamesFLoveIV One acted on the spur of the moment, in self-defence, the other premeditated and acted in cold blood.
Rittenhouse is a hero, Luigi is a criminal, and you’re a fool.",http://twitter.com/C0ldCanadian/statuses/1868097497308221841,individual,C0ldCanadian,C0ldCanadian (Paisley),"@JamesFLoveIV One acted on the spur of the moment, in self-defence, the other premeditated and acted in cold blood.
Rittenhouse is a hero, Luigi is a criminal, and you’re a fool.",1.54077e+18,True,12/15/2024 0:55,"One acted on the spur of the moment, in self-defence, the other premeditated and acted in cold blood.
Rittenhouse is a hero, Luigi is a criminal, and you’re a fool.",12/15/2024,-1,2
12/15/2024 0:45,"@JamesFLoveIV Except Rittenhouse was defending himself against a child predator. He was 17 being hunted by a 7 time child molester.

Rosembaugh and Luigi would have been friends in jail. Butt buddies is a better term.",http://twitter.com/Demahn13/statuses/1868094999302443404,individual,Demahn13,Demahn13 (Demahn),"@JamesFLoveIV Except Rittenhouse was defending himself against a child predator. He was 17 being hunted by a 7 time child molester.

Rosembaugh and Luigi would have been friends in jail. Butt buddies is a better term.",1.50216e+18,False,12/15/2024 0:45,"Except Rittenhouse was defending himself against a child predator. He was 17 being hunted by a 7 time child molester.

Rosembaugh and Luigi would have been friends in jail. Butt buddies is a better term.",12/15/2024,-1,2
12/14/2024 23:56,"RT @elderofziyon Have you noticed that the same leftists justification and ""yes, but""ing  of Luigi Mangione murdering Brian Thompson sound exactly like how they justified Hamas' murder, kidnap and rape of 1,200 Israelis?",http://twitter.com/MoutalRoland/statuses/1868082554248867991,individual,MoutalRoland,MoutalRoland (🎗️Roland Moutal ✡🎗️),"RT @elderofziyon Have you noticed that the same leftists justification and ""yes, but""ing of Luigi Mangione murdering Brian Thompson sound exactly like how they justified Hamas' murder, kidnap and rape of 1,200 Israelis?",897157166.0,False,12/14/2024 23:56,"Have you noticed that the same leftists justification and ""yes, but""ing of Luigi Mangione murdering Brian Thompson sound exactly like how they justified Hamas' murder, kidnap and rape of 1,200 Israelis?",12/14/2024,-1,8
12/14/2024 22:11,"@DanScavino @realDonaldTrump @JDVance The same kind of people glorify Luigi Mangione, Daniel Penny and Kyle Rittenhouse.",http://twitter.com/AndrewYesudian/statuses/1868056182990188628,individual,AndrewYesudian,AndrewYesudian (Andrew Yesudian),"@DanScavino @realDonaldTrump @JDVance The same kind of people glorify Luigi Mangione, Daniel Penny and Kyle Rittenhouse.",1949814078.0,False,12/14/2024 22:11,"The same kind of people glorify Luigi Mangione, Daniel Penny and Kyle Rittenhouse.",12/14/2024,-1,0
